timestamp,rps,error_rate,p99_latency,cpu_percent,throttle_limit,accepted,scenario,is_spike,is_transition,phase,period,predicted_rps,model,spike_start
1970-01-01T00:00:00Z,812.1886831901772,0.0521391237537525,184.97509465521415,16.243773663803545,812.1886831901772,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,758.4297245712211,0.0493499253113179,180.6743779656977,15.168594491424422,809.5007352592295,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,830.0762254737864,0.0530671905608136,186.4060980379029,16.60152450947573,828.2874712454254,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,837.7098551175559,0.0534632493472838,187.01678840940448,16.754197102351117,836.5648106709905,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,722.0749477356719,0.0474637152817766,177.76599581885375,14.441498954713438,836.183129188802,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,748.0582638266352,0.0488118184934457,179.8446611061308,14.961165276532704,835.8014477066135,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,805.2881490463527,0.0517811004664648,184.4230519237082,16.105762980927054,835.4197662244251,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,787.5539180435285,0.0508609879724439,183.0043134434823,15.751078360870569,835.0380847422366,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,799.5606642536336,0.0514839389872748,183.9648531402907,15.991213285072671,834.6564032600481,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,766.1400422661649,0.0497499629358903,181.2912033812932,15.322800845323298,834.2747217778596,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,835.4668071775395,0.0533468723567073,186.83734457420317,16.70933614355079,836.5883311475477,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,831.4316544125643,0.0531375148450258,186.51453235300517,16.628633088251284,836.4761787505469,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,802.9902937085427,0.0516618798808395,184.23922349668345,16.059805874170856,836.364026353546,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,845.4678028936571,0.0538657581831964,187.63742423149256,16.909356057873143,840.4251368391913,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,819.1076171118594,0.0524981016843789,185.5286093689488,16.382152342237188,840.0372394503862,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,766.0646337111363,0.0497460504824195,181.2851706968909,15.321292674222724,839.6493420615811,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,815.2154523921464,0.052296162881009,185.2172361913717,16.304309047842928,839.2614446727762,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,762.1392057956057,0.0495423858708058,180.9711364636485,15.242784115912114,838.8735472839711,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,835.6616106783605,0.0533569794278826,186.85292885426884,16.71323221356721,838.485649895166,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,798.5556509811545,0.0514317954650371,183.8844520784924,15.97111301962309,838.097752506361,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,793.1872816704063,0.0511532661239819,183.4549825336325,15.863745633408124,837.7098551175559,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,773.3736832245943,0.0501252689427903,181.86989465796756,15.467473664491886,837.6074428955961,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,849.541607333018,0.0540771210757998,187.96332858664144,16.99083214666036,844.692008116047,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,794.4878632852251,0.0512207447416393,183.559029062818,15.8897572657045,844.3041107272419,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,783.565018459835,0.0506540302338328,182.6852014767868,15.6713003691967,843.9162133384368,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,786.6418781015202,0.0508136682242375,182.9313502481216,15.732837562030404,843.5283159496319,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,822.0486763140275,0.0526506938840147,185.7638941051222,16.44097352628055,843.1404185608268,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,815.4031602333012,0.0523059018051183,185.2322528186641,16.308063204666023,842.7525211720217,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,817.3237908852684,0.0524055506852413,185.38590327082147,16.346475817705368,842.3646237832166,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,818.0764153001278,0.0524445994112507,185.44611322401025,16.36152830600256,841.9767263944116,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,886.5385679685531,0.0559966497949268,190.92308543748425,17.73077135937106,847.5047051133375,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,784.6451520276572,0.050710071253644,182.7716121622126,15.692903040553144,847.3010148913695,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,780.4411322647186,0.0504919523451683,182.4352905811775,15.60882264529437,847.0973246694015,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,768.4090210372806,0.0498676853065777,181.47272168298244,15.368180420745611,846.8936344474334,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,825.6281958047542,0.0528364115847418,186.0502556643804,16.512563916095086,846.6899442254653,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,846.1769993398785,0.0539025537178198,187.6941599471903,16.92353998679757,847.0181513381634,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,796.4892980487722,0.0513245860151411,183.71914384390175,15.929785960975442,846.8499209385064,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,767.4700259948522,0.0498189670356685,181.39760207958815,15.349400519897044,846.6816905388495,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,768.1261251583979,0.0498530077018581,181.45009001267184,15.362522503167956,846.5134601391925,True,normal,False,False,,,,LSTMPredictor,
1970-01-01T00:00:00Z,827.158174005884,0.0529157920810382,186.17265392047076,16.54316348011768,846.3452297395355,True,normal,False,False,,,,LSTMPredictor,
